id;address;pricePerSqm;yearBuilt;sourceLink;salePrice;size;roomInfo;houseType;postcode
11064;Rautatienkatu 84 E42, Limingantulli Oulu;3597;2017;http://www.etuovi.com/kohde/e33668?sc=M1042147289&pos=11911;215800;60;3h+k+s+p;Kerrostalo;90400
11065;Rautatienkatu 84 E41, Limingantulli Oulu;3985;2017;http://www.etuovi.com/kohde/e33667?sc=M1042147289&pos=11912;155400;39;2h+kt+s+p;Kerrostalo;90400
11066;Rautatienkatu 84 E40, Limingantulli Oulu;3383;2017;http://www.etuovi.com/kohde/e33666?sc=M1042147289&pos=11913;184400;54.5;3h+kt+s+p;Kerrostalo;90400
11067;Rautatienkatu 84 E39, Limingantulli Oulu;3882;2017;http://www.etuovi.com/kohde/e33664?sc=M1042147289&pos=11914;151400;39;2h+kt+s+p;Kerrostalo;90400
11068;Rautatienkatu 84 E33, Limingantulli Oulu;3713;2017;http://www.etuovi.com/kohde/e33663?sc=M1042147289&pos=11915;170800;46;2h+kt+s+p;Kerrostalo;90400
11069;Rautatienkatu 84 E38, Limingantulli Oulu;3645;2017;http://www.etuovi.com/kohde/e33662?sc=M1042147289&pos=11916;176800;48.5;2h+kt+s+p;Kerrostalo;90400
11070;Rautatienkatu 84 E35, Limingantulli Oulu;3886;2017;http://www.etuovi.com/kohde/e33649?sc=M1042147289&pos=11917;143800;37;2h+kt+p;Kerrostalo;90400
11071;Rautatienkatu 84 E32, Limingantulli Oulu;3468;2017;http://www.etuovi.com/kohde/e33648?sc=M1042147289&pos=11918;209800;60.5;3h+k+s+p;Kerrostalo;90400
11072;Rautatienkatu 84 E31, Limingantulli Oulu;3882;2017;http://www.etuovi.com/kohde/e33647?sc=M1042147289&pos=11919;151400;39;2h+kt+s+p;Kerrostalo;90400
11073;Rautatienkatu 84 E30, Limingantulli Oulu;3299;2017;http://www.etuovi.com/kohde/e33646?sc=M1042147289&pos=11920;179800;54.5;3h+kt+s+p;Kerrostalo;90400
11074;Rautatienkatu 84 E13, Limingantulli Oulu;3583;2017;http://www.etuovi.com/kohde/e33629?sc=M1042147289&pos=11921;164800;46;2h+kt+s+p;Kerrostalo;90400
11075;Rautatienkatu 84 E3, Limingantulli Oulu;3474;2017;http://www.etuovi.com/kohde/e33628?sc=M1042147289&pos=11922;159800;46;2h+kt+s+p;Kerrostalo;90400
11076;Rautatienkatu 84 E7, Limingantulli Oulu;3477;2017;http://www.etuovi.com/kohde/e33627?sc=M1042147289&pos=11923;163400;47;2h+kt+s+p;Kerrostalo;90400
11077;Rautatienkatu 84 E6, Limingantulli Oulu;3635;2017;http://www.etuovi.com/kohde/e33626?sc=M1042147289&pos=11924;145400;40;2h+kt+s+p;Kerrostalo;90400
11078;Rautatienkatu 84 E12, Limingantulli Oulu;3302;2017;http://www.etuovi.com/kohde/e33624?sc=M1042147289&pos=11925;199800;60.5;3h+k+s+p;Kerrostalo;90400
11079;Rautatienkatu 84 E11, Limingantulli Oulu;3738;2017;http://www.etuovi.com/kohde/e33623?sc=M1042147289&pos=11926;145800;39;2h+kt+s+p;Kerrostalo;90400
11080;Rautatienkatu 84 E2, Limingantulli Oulu;3137;2017;http://www.etuovi.com/kohde/e33622?sc=M1042147289&pos=11927;189800;60.5;3h+k+s+p;Kerrostalo;90400
11403;Keihäänkärjenkuja 3 B, Kaakkuri Oulu;1825;1992;http://www.etuovi.com/kohde/e29697?sc=M1042147289&pos=12324;109500;60;2h(1mh+oh)+k+ruok.tila+kh+s+erill.wc+vh+et+tk;Rivitalo;90410
11435;Metsänkuninkaantie 1 A 16, Hiironen Oulu;3582;2017;http://www.etuovi.com/kohde/e29694?sc=M1042147289&pos=12357;98500;27.5;1h+kk+alk+parveke;Kerrostalo;90250
11437;Metsänkuninkaantie 1 A 15, Hiironen Oulu;3186;2017;http://www.etuovi.com/kohde/e29693?sc=M1042147289&pos=12359;109900;34.5;2h+kt;Kerrostalo;90250
11444;Kasarmintie 21 A 21, Kasarminranta Oulu;3589;2017;http://www.etuovi.com/kohde/e29687?sc=M1042147289&pos=12366;254800;71;3h+kt+s;Kerrostalo;90100
11456;Ohramaltaantie 22, Maikkula Oulu;1899;2006;http://www.etuovi.com/kohde/7727004?sc=M1042147289&pos=12379;395000;208;6h, k, khh, kph, s;Omakotitalo;90240
11504;Mäkikuusentie 6 B, Iinatti Oulu;1524;1992;http://www.etuovi.com/kohde/582336?sc=M1042147289&pos=12427;157000;103;4h,k,khh,ph,s,wc,vh;Rivitalo;90240
11533;Kangasmetsäntie 6, Iinatti Oulu;1279;1988;http://www.etuovi.com/kohde/9461206?sc=M1042147289&pos=12466;99000;77.4;3h,k,khh,kph,s;Rivitalo;90240
11554;Tiilitie 15, Myllyoja Oulu;1581;1974;http://www.etuovi.com/kohde/1192365?sc=M1042147289&pos=12485;49000;31;1h, kk;Kerrostalo;90650
11560;Jaakonkuja 1, Värttö Oulu;2177;1973;http://www.etuovi.com/kohde/1192796?sc=M1042147289&pos=12488;479000;220;8h,k,s,at,parv.var.terassi.;Rivitalo;90230
11567;Karvarinkuja 2, Myllyoja Oulu;1025;1976;http://www.etuovi.com/kohde/1192811?sc=M1042147289&pos=12495;82000;80;3h, k, s, kph, vh, parvi;Rivitalo;90650
11578;Aleksanterinkatu 71 A 15, Hollihaka Oulu;3862;2017;http://www.etuovi.com/kohde/9498827?sc=M1042147289&pos=12507;125500;32.5;1h, kk,sauna;Kerrostalo;90120
11596;Rautatienkatu 29 C 5, Etu-Lyötty Oulu;4585;2019;http://www.etuovi.com/kohde/e29636?sc=M1042147289&pos=12531;178800;39;2h+kt;Kerrostalo;90100
11597;Rautatienkatu 29 C 3, Etu-Lyötty Oulu;5933;2019;http://www.etuovi.com/kohde/e29634?sc=M1042147289&pos=12532;142400;24;1h+kt;Kerrostalo;90100
11598;Rautatienkatu 29 C 2, Etu-Lyötty Oulu;4191;2019;http://www.etuovi.com/kohde/e29633?sc=M1042147289&pos=12533;184400;44;2h+kt+s;Kerrostalo;90100
11599;Rautatienkatu 29 C 9, Etu-Lyötty Oulu;4090;2019;http://www.etuovi.com/kohde/e29632?sc=M1042147289&pos=12534;208600;51;2h+k+s;Kerrostalo;90130
11604;Rautatienkatu 29 C 4, Etu-Lyötty Oulu;4659;2019;http://www.etuovi.com/kohde/e29629?sc=M1042147289&pos=12535;181700;39;2h+kt+s;Kerrostalo;90100
11605;Rautatienkatu 29 C 8, Etu-Lyötty Oulu;3612;2019;http://www.etuovi.com/kohde/e29628?sc=M1042147289&pos=12536;209500;58;2h+kt+s;Kerrostalo;90130
11606;Rautatienkatu 29 C 7, Etu-Lyötty Oulu;4536;2019;http://www.etuovi.com/kohde/e29627?sc=M1042147289&pos=12537;163300;36;2h+kt;Kerrostalo;90100
11607;Rautatienkatu 29 C 10, Etu-Lyötty Oulu;4275;2019;http://www.etuovi.com/kohde/e29626?sc=M1042147289&pos=12538;188100;44;2h+kt+s;Kerrostalo;90130
11609;Rautatienkatu 29 C 1, Etu-Lyötty Oulu;4030;2019;http://www.etuovi.com/kohde/e29637?sc=M1042147289&pos=12530;203500;50.5;2h+k+s;Kerrostalo;90100
11610;Rautatienkatu 29 C 6, Etu-Lyötty Oulu;5620;2019;http://www.etuovi.com/kohde/e29624?sc=M1042147289&pos=12539;143300;25.5;1h+kt+alk;Kerrostalo;90100
11611;Rautatienkatu 29 C 12, Etu-Lyötty Oulu;4716;2019;http://www.etuovi.com/kohde/e29623?sc=M1042147289&pos=12540;186300;39.5;2h+kt+s;Kerrostalo;90100
11612;Rautatienkatu 29 C 11, Etu-Lyötty Oulu;6000;2019;http://www.etuovi.com/kohde/e29622?sc=M1042147289&pos=12541;144000;24;1h+kt;Kerrostalo;90100
11613;Rautatienkatu 29 C 13, Etu-Lyötty Oulu;4641;2019;http://www.etuovi.com/kohde/e29499?sc=M1042147289&pos=12542;183300;39.5;2h+kt;Kerrostalo;90100
11614;Rautatienkatu 29 C 14, Etu-Lyötty Oulu;5682;2019;http://www.etuovi.com/kohde/e29498?sc=M1042147289&pos=12543;144900;25.5;1h+kt+alk;Kerrostalo;90100
11615;Rautatienkatu 29 C 17, Etu-Lyötty Oulu;5148;2019;http://www.etuovi.com/kohde/e29497?sc=M1042147289&pos=12544;128700;25;1h+kt;Kerrostalo;90100
11616;Rautatienkatu 29 C 15, Etu-Lyötty Oulu;4625;2019;http://www.etuovi.com/kohde/e29496?sc=M1042147289&pos=12545;166500;36;2h+kt;Kerrostalo;90100
11617;Rautatienkatu 29 C 16, Etu-Lyötty Oulu;4467;2019;http://www.etuovi.com/kohde/e29494?sc=M1042147289&pos=12546;180900;40.5;2h+kt+s;Kerrostalo;90100
11618;Rautatienkatu 29 C 18, Etu-Lyötty Oulu;4169;2019;http://www.etuovi.com/kohde/e29493?sc=M1042147289&pos=12547;212600;51;2h+k+s;Kerrostalo;90100
11619;Rautatienkatu 29 C 19, Etu-Lyötty Oulu;4357;2019;http://www.etuovi.com/kohde/e29492?sc=M1042147289&pos=12548;191700;44;2h+kt+s;Kerrostalo;90100
11620;Rautatienkatu 29 C 22, Etu-Lyötty Oulu;4729;2019;http://www.etuovi.com/kohde/e29489?sc=M1042147289&pos=12549;186800;39.5;2h+kt;Kerrostalo;90100
11621;Rautatienkatu 29 C 20, Etu-Lyötty Oulu;6067;2019;http://www.etuovi.com/kohde/e29488?sc=M1042147289&pos=12550;145600;24;1h+kt;Kerrostalo;90100
11622;Rautatienkatu 29 C 21, Etu-Lyötty Oulu;4808;2019;http://www.etuovi.com/kohde/e29487?sc=M1042147289&pos=12561;189900;39.5;2h+kt+s;Kerrostalo;90100
11623;Rautatienkatu 29 C 23, Etu-Lyötty Oulu;5745;2019;http://www.etuovi.com/kohde/e29486?sc=M1042147289&pos=12562;146500;25.5;1h+kt+alk;Kerrostalo;90100
11624;Rautatienkatu 29 C 24, Etu-Lyötty Oulu;4714;2019;http://www.etuovi.com/kohde/e29484?sc=M1042147289&pos=12563;169700;36;2h+kt;Kerrostalo;90100
11625;Rautatienkatu 29 C 26, Etu-Lyötty Oulu;5200;2019;http://www.etuovi.com/kohde/e29482?sc=M1042147289&pos=12564;130000;25;1h+kt;Kerrostalo;90100
11626;Rautatienkatu 29 C 25, Etu-Lyötty Oulu;4551;2019;http://www.etuovi.com/kohde/e29483?sc=M1042147289&pos=12565;184300;40.5;2h+kt+s;Kerrostalo;90100
11627;Rautatienkatu 29 C 27, Etu-Lyötty Oulu;4247;2019;http://www.etuovi.com/kohde/e29479?sc=M1042147289&pos=12566;216600;51;2h+k+s;Kerrostalo;90100
11628;Rautatienkatu 29 C 28, Etu-Lyötty Oulu;4439;2019;http://www.etuovi.com/kohde/e29478?sc=M1042147289&pos=12567;195300;44;2h+kt+s;Kerrostalo;90100
11629;Rautatienkatu 29 C 29, Etu-Lyötty Oulu;6121;2019;http://www.etuovi.com/kohde/e29477?sc=M1042147289&pos=12568;146900;24;1h+kt;Kerrostalo;90100
11630;Rautatienkatu 29 C 31, Etu-Lyötty Oulu;4820;2019;http://www.etuovi.com/kohde/e29476?sc=M1042147289&pos=12569;190400;39.5;2h+kt;Kerrostalo;90100
11631;Rautatienkatu 29 C 30, Etu-Lyötty Oulu;4899;2019;http://www.etuovi.com/kohde/e29474?sc=M1042147289&pos=12570;193500;39.5;2h+kt+s;Kerrostalo;90100
11632;Rautatienkatu 29 C 36, Etu-Lyötty Oulu;4365;2019;http://www.etuovi.com/kohde/e29473?sc=M1042147289&pos=12561;222600;51;2h+k+s;Kerrostalo;90100
11633;Rautatienkatu 29 C 33, Etu-Lyötty Oulu;4803;2019;http://www.etuovi.com/kohde/e29472?sc=M1042147289&pos=12562;172900;36;2h+kt;Kerrostalo;90100
11634;Rautatienkatu 29 C 32, Etu-Lyötty Oulu;5808;2019;http://www.etuovi.com/kohde/e29469?sc=M1042147289&pos=12563;148100;25.5;1h+kt+alk;Kerrostalo;90100
11635;Rautatienkatu 29 C 34, Etu-Lyötty Oulu;4637;2019;http://www.etuovi.com/kohde/e29468?sc=M1042147289&pos=12564;187800;40.5;2h+kt+s;Kerrostalo;90100
11636;Rautatienkatu 29 C 35, Etu-Lyötty Oulu;5252;2019;http://www.etuovi.com/kohde/e29467?sc=M1042147289&pos=12565;131300;25;1h+kt;Kerrostalo;90100
11637;Rautatienkatu 29 C 37, Etu-Lyötty Oulu;4543;2019;http://www.etuovi.com/kohde/e29466?sc=M1042147289&pos=12566;199900;44;2h+kt+s;Kerrostalo;90100
11638;Rautatienkatu 29 C 38, Etu-Lyötty Oulu;6254;2019;http://www.etuovi.com/kohde/e29464?sc=M1042147289&pos=12567;150100;24;1h+kt;Kerrostalo;90120
11639;Rautatienkatu 29 C 39, Etu-Lyötty Oulu;5035;2019;http://www.etuovi.com/kohde/e29463?sc=M1042147289&pos=12568;198900;39.5;2h+kt+s;Kerrostalo;90100
11640;Rautatienkatu 29 C 40, Etu-Lyötty Oulu;4952;2019;http://www.etuovi.com/kohde/e29449?sc=M1042147289&pos=12569;195600;39.5;2h+kt;Kerrostalo;90120
11641;Rautatienkatu 29 C 41, Etu-Lyötty Oulu;5922;2019;http://www.etuovi.com/kohde/e29462?sc=M1042147289&pos=12570;151000;25.5;1h+kt+alk;Kerrostalo;90100
11642;Rautatienkatu 29 C 52, Etu-Lyötty Oulu;4993;2019;http://www.etuovi.com/kohde/e29434?sc=M1042147289&pos=12581;202200;40.5;2h+kt+s;Kerrostalo;90120
11643;Rautatienkatu 29 C 53, Etu-Lyötty Oulu;5552;2019;http://www.etuovi.com/kohde/e29433?sc=M1042147289&pos=12582;138800;25;1h+kt;Kerrostalo;90100
11644;Rautatienkatu 29 C 55, Etu-Lyötty Oulu;4905;2019;http://www.etuovi.com/kohde/e29432?sc=M1042147289&pos=12583;215800;44;2h+kt+s;Kerrostalo;90100
11645;Rautatienkatu 29 C 54, Etu-Lyötty Oulu;4692;2019;http://www.etuovi.com/kohde/e29429?sc=M1042147289&pos=12584;239300;51;2h+k+s;Kerrostalo;90120
11646;Rautatienkatu 29 C 57, Etu-Lyötty Oulu;5306;2019;http://www.etuovi.com/kohde/e29428?sc=M1042147289&pos=12585;209600;39.5;2h+kt+s;Kerrostalo;90100
11647;Rautatienkatu 29 C 58, Etu-Lyötty Oulu;5220;2019;http://www.etuovi.com/kohde/e29427?sc=M1042147289&pos=12586;206200;39.5;2h+kt;Kerrostalo;90400
11648;Rautatienkatu 29 C 56, Etu-Lyötty Oulu;6492;2019;http://www.etuovi.com/kohde/e29426?sc=M1042147289&pos=12587;155800;24;1h+kt;Kerrostalo;90120
11649;Rautatienkatu 29 C 59, Etu-Lyötty Oulu;6153;2019;http://www.etuovi.com/kohde/e29424?sc=M1042147289&pos=12588;156900;25.5;1h+kt+alk;Kerrostalo;90100
11650;Rautatienkatu 29 C 62, Etu-Lyötty Oulu;5708;2019;http://www.etuovi.com/kohde/e29423?sc=M1042147289&pos=12589;142700;25;1h+kt;Kerrostalo;90400
11651;Rautatienkatu 29 C 61, Etu-Lyötty Oulu;5175;2019;http://www.etuovi.com/kohde/e29422?sc=M1042147289&pos=12590;209600;40.5;2h+kt+s;Kerrostalo;90100
11652;Rautatienkatu 29 C 42, Etu-Lyötty Oulu;4936;2019;http://www.etuovi.com/kohde/e29448?sc=M1042147289&pos=12571;177700;36;2h+kt;Kerrostalo;90120
11653;Rautatienkatu 29 C 45, Etu-Lyötty Oulu;4527;2019;http://www.etuovi.com/kohde/e29447?sc=M1042147289&pos=12572;230900;51;2h+k+s;Kerrostalo;90100
11654;Rautatienkatu 29 C 44, Etu-Lyötty Oulu;5348;2019;http://www.etuovi.com/kohde/e29446?sc=M1042147289&pos=12573;133700;25;1h+kt;Kerrostalo;90120
11655;Rautatienkatu 29 C 43, Etu-Lyötty Oulu;4765;2019;http://www.etuovi.com/kohde/e29444?sc=M1042147289&pos=12574;193000;40.5;2h+kt+s;Kerrostalo;90100
11656;Rautatienkatu 29 C 46, Etu-Lyötty Oulu;4732;2019;http://www.etuovi.com/kohde/e29443?sc=M1042147289&pos=12575;208200;44;2h+kt+s;Kerrostalo;90120
11657;Rautatienkatu 29 C 47, Etu-Lyötty Oulu;6375;2019;http://www.etuovi.com/kohde/e29442?sc=M1042147289&pos=12576;153000;24;1h+kt;Kerrostalo;90100
11658;Rautatienkatu 29 C 48, Etu-Lyötty Oulu;5187;2019;http://www.etuovi.com/kohde/e29439?sc=M1042147289&pos=12577;204900;39.5;2h+kt+s;Kerrostalo;90120
11659;Rautatienkatu 29 C 51, Etu-Lyötty Oulu;5119;2019;http://www.etuovi.com/kohde/e29438?sc=M1042147289&pos=12578;184300;36;2h+kt;Kerrostalo;90100
11660;Rautatienkatu 29 C 49, Etu-Lyötty Oulu;5061;2019;http://www.etuovi.com/kohde/e29437?sc=M1042147289&pos=12579;199900;39.5;2h+kt;Kerrostalo;90100
11661;Rautatienkatu 29 C 50, Etu-Lyötty Oulu;6039;2019;http://www.etuovi.com/kohde/e29436?sc=M1042147289&pos=12580;154000;25.5;1h+kt+alk;Kerrostalo;90120
11662;Rautatienkatu 29 C 63, Etu-Lyötty Oulu;4900;2019;http://www.etuovi.com/kohde/e29399?sc=M1042147289&pos=12591;249900;51;2h+k+s;Kerrostalo;90100
11663;Rautatienkatu 29 C 64, Etu-Lyötty Oulu;4497;2019;http://www.etuovi.com/kohde/e29398?sc=M1042147289&pos=12592;346300;77;3h+k+s;Kerrostalo;90400
11664;Rautatienkatu 29 C 60, Etu-Lyötty Oulu;5308;2019;http://www.etuovi.com/kohde/e29397?sc=M1042147289&pos=12593;191100;36;2h+kt;Kerrostalo;90400
11665;Rautatienkatu 29 C 65, Etu-Lyötty Oulu;5489;2019;http://www.etuovi.com/kohde/e29396?sc=M1042147289&pos=12594;216800;39.5;2h+kt+s;Kerrostalo;90100
11666;Rautatienkatu 29 C 69, Etu-Lyötty Oulu;5405;2019;http://www.etuovi.com/kohde/e29394?sc=M1042147289&pos=12595;218900;40.5;2h+kt+s;Kerrostalo;90100
11667;Rautatienkatu 29 C 66, Etu-Lyötty Oulu;5400;2019;http://www.etuovi.com/kohde/e29393?sc=M1042147289&pos=12596;213300;39.5;2h+kt;Kerrostalo;90400
11668;Rautatienkatu 29 C 70, Etu-Lyötty Oulu;5912;2019;http://www.etuovi.com/kohde/e29392?sc=M1042147289&pos=12597;147800;25;1h+kt;Kerrostalo;90400
11669;Rautatienkatu 29 C 68, Etu-Lyötty Oulu;5542;2019;http://www.etuovi.com/kohde/e29389?sc=M1042147289&pos=12598;199500;36;2h+kt;Kerrostalo;90400
11670;Rautatienkatu 29 C 67, Etu-Lyötty Oulu;6318;2019;http://www.etuovi.com/kohde/e29388?sc=M1042147289&pos=12599;161100;25.5;1h+kt+alk;Kerrostalo;90100
11671;Rautatienkatu 29 C 71, Etu-Lyötty Oulu;5112;2019;http://www.etuovi.com/kohde/e29387?sc=M1042147289&pos=12600;260700;51;2h+k+s;Kerrostalo;90100
11681;Rautatienkatu 29 C 72, Etu-Lyötty Oulu;4647;2019;http://www.etuovi.com/kohde/e29386?sc=M1042147289&pos=12621;357800;77;3h+k+s;Kerrostalo;90400
11682;Rautatienkatu 29 C 73, Etu-Lyötty Oulu;5671;2019;http://www.etuovi.com/kohde/e29384?sc=M1042147289&pos=12622;224000;39.5;2h+kt+s;Kerrostalo;90100
11683;Rautatienkatu 29 C 74, Etu-Lyötty Oulu;5577;2019;http://www.etuovi.com/kohde/e29383?sc=M1042147289&pos=12613;220300;39.5;2h+kt;Kerrostalo;90400
11684;Rautatienkatu 29 C 75, Etu-Lyötty Oulu;6349;2019;http://www.etuovi.com/kohde/e29382?sc=M1042147289&pos=12614;161900;25.5;1h+kt+alk;Kerrostalo;90100
11685;Rautatienkatu 29 C 76, Etu-Lyötty Oulu;5836;2019;http://www.etuovi.com/kohde/e29379?sc=M1042147289&pos=12615;210100;36;2h+kt;Kerrostalo;90400
11686;Rautatienkatu 29 C 77, Etu-Lyötty Oulu;5637;2019;http://www.etuovi.com/kohde/e29378?sc=M1042147289&pos=12616;228300;40.5;2h+kt+s;Kerrostalo;90100
11687;Rautatienkatu 29 C 78, Etu-Lyötty Oulu;6060;2019;http://www.etuovi.com/kohde/e29377?sc=M1042147289&pos=12617;151500;25;1h+kt;Kerrostalo;90400
11688;Rautatienkatu 29 C 79, Etu-Lyötty Oulu;5837;2019;http://www.etuovi.com/kohde/e29376?sc=M1042147289&pos=12618;396900;68;3h+k+s;Kerrostalo;90400
11689;Rautatienkatu 29 C 80, Etu-Lyötty Oulu;5691;2019;http://www.etuovi.com/kohde/e29373?sc=M1042147289&pos=12619;492300;86.5;3-4h+k+s;Kerrostalo;90400
11774;Tepontie 9, Kaakkuri Oulu;1584;2006;http://www.etuovi.com/kohde/2204334?sc=M1042147289&pos=12727;129900;82;3-4h, k, kph, s;Luhtitalo;90420
11817;Terveystie 9, Kiiminki Oulu;2529;2013;http://www.etuovi.com/kohde/1192470?sc=M1042147289&pos=12750;129000;51;2h, avok;Kerrostalo;90900
11834;Kolehmaisentie 5 B, Patamäki Oulu;1874;1992;http://www.etuovi.com/kohde/e28987?sc=M1042147289&pos=12768;119000;63.5;3h+k+khh/ph+sa+prv+autokatos;Luhtitalo;90240
11847;Koskitie 39 E, Tuira Oulu;4040;2016;http://www.etuovi.com/kohde/7726143?sc=M1042147289&pos=12802;412100;102;4h, k, s;Kerrostalo;90500
11859;Laamannintie 1 A, Laanila Oulu;2737;2012;http://www.etuovi.com/kohde/7727510?sc=M1042147289&pos=12784;239500;87.5;4h, k, s;Kerrostalo;90650
11864;Aleksanterinkatu 81 A, Heinäpää Oulu;1813;1961;http://www.etuovi.com/kohde/7718172?sc=M1042147289&pos=12789;97000;53.5;2h,k/rt,kph/wc,parveke;Kerrostalo;90120
11895;Haukikuja 6.A, Pyykösjärvi Oulu;1454;1981;http://www.etuovi.com/kohde/e28969?sc=M1042147289&pos=12841;269000;185;4mh+oloh.+k+khh+työh.+pesuh.+sauna+2 wc+lämmin varasto+lämmin käyttöullakko;Omakotitalo;90550
11899;Tuulikintie 4-8, Kaijonharju Oulu;987;1977;http://www.etuovi.com/kohde/e28967?sc=M1042147289&pos=12845;75000;76;3h,k,kh,parv.;Kerrostalo;90570
11918;Koskitie 39 E, Tuira Oulu;2992;2016;http://www.etuovi.com/kohde/7726139?sc=M1042147289&pos=12874;199000;66.5;3h, kt, s;Kerrostalo;90500
12016;Kastellintie 27, Kastelli Oulu;1522;1938;http://www.etuovi.com/kohde/9500819?sc=M1042147289&pos=12986;490000;322;6h+k+khh+2kph+s+2parveke+at+var;Omakotitalo;90230
12059;Laitisentie 1, Kuivasjärvi Oulu;1413;1987;http://www.etuovi.com/kohde/1192460?sc=M1042147289&pos=13019;89000;63;2h, k, s;Paritalo;90540
12066;Peltokatu 18 C, Heinäpää Oulu;1672;1974;http://www.etuovi.com/kohde/581850?sc=M1042147289&pos=13036;102000;61;2 h,k,p;Kerrostalo;90120
12123;Emäpuuntie 74, Mustasuo Oulu;1596;1968;http://www.etuovi.com/kohde/582352?sc=M1042147289&pos=13097;83000;52;2h + k;Rivitalo;90560
12141;Höyrymyllyntie 18 E, Toppilansalmi Oulu;4933;2015;http://www.etuovi.com/kohde/7726175?sc=M1042147289&pos=13116;439000;89;3h, k, s;Kerrostalo;90520
12142;Höyrymyllyntie 18 E, Toppilansalmi Oulu;3089;2015;http://www.etuovi.com/kohde/7726168?sc=M1042147289&pos=13117;274900;89;3h, k, s;Kerrostalo;90520
12190;Karinkannantie 18, Pateniemi Oulu;1962;2004;http://www.etuovi.com/kohde/582223?sc=M1042147289&pos=13146;363000;185;5h,k,rt,kph,s,3vh,khh,3wc,th,var,ask.h,ak;Omakotitalo;90800
12202;Hintantie 29 B, Laanila Oulu;1896;1958;http://www.etuovi.com/kohde/e28844?sc=M1042147289&pos=13178;128000;67.5;3h+k+kh+vh+parveke;Kerrostalo;90500
12203;Aleksanterinkatu 81, Heinäpää Oulu;1771;1961;http://www.etuovi.com/kohde/9954755?sc=M1042147289&pos=13179;109800;62;3h,k,kph;Kerrostalo;90120
12213;Koivukaarre 71, Välikylä Oulu;1600;2005;http://www.etuovi.com/kohde/2204009?sc=M1042147289&pos=13180;320000;200;6h, aula, rt, k, khh, 2kph, s, 4wc, 2ak;Omakotitalo;90940
12214;Leppiojankuja 6, Herukka Oulu;1363;1985;http://www.etuovi.com/kohde/2204156?sc=M1042147289&pos=13181;109000;80;2mh+k+oh+s+kph+wc;Rivitalo;90800
12226;Ranta-Kastellin polku 4, Ranta-Kastelli Oulu;2081;2002;http://www.etuovi.com/kohde/e28829?sc=M1042147289&pos=13197;309000;148.5;5h(4mh+oh)+k+ruok.tila+khh+kh+s+2 erill.wc+vh+veranta+tekn.tila+parv;Omakotitalo;90230
12297;Jousenkaari 29, Kaakkuri Oulu;1956;1995;http://www.etuovi.com/kohde/7727410?sc=M1042147289&pos=13282;244500;125;4mh+oh+k+khh+so+erill.wc+2vh+kuisti+var.+at;Omakotitalo;90410
12309;Erkkolantie 4, Ranta-Kastelli Oulu;2366;1995;http://www.etuovi.com/kohde/9671871?sc=M1042147289&pos=13294;168000;71;3h+k+kph+s+wc;Rivitalo;90230
12344;Lunkintie 7 C, Jääli Oulu;1446;2002;http://www.etuovi.com/kohde/7727110?sc=M1042147289&pos=13329;109900;76;3h, k, s;Rivitalo;90940
12357;Sahramikuja 2, Oulunsalo Oulu;852;1978;http://www.etuovi.com/kohde/7727120?sc=M1042147289&pos=13347;132000;155;TARJOUSKAUPPA! 3 mh, oh, k, takkah, harrasteh, kph;Omakotitalo;90460
12453;Oulunseläntie 24, Taskila Oulu;1853;1991;http://www.etuovi.com/kohde/9502498?sc=M1042147289&pos=13440;107500;58;2h,k,s;Rivitalo;90580
12468;Metsänkuninkaantie 1 b 69, Hiironen Oulu;2692;2016;http://www.etuovi.com/kohde/e28447?sc=M1042147289&pos=13468;199200;74;4h+k+s;Kerrostalo;90250
12469;Varpushaukantie 3 C 23, Kaukovainio Oulu;947;1969;http://www.etuovi.com/kohde/9926647?sc=M1042147289&pos=13469;54900;58;2h+k;Kerrostalo;90250
12479;Taskilantie 34 as, Taskila Oulu;1243;1988;http://www.etuovi.com/kohde/582046?sc=M1042147289&pos=13479;99400;80;3h,k,sa,ph,wc,et;Rivitalo;90580
12508;Klippatie 1 B14, Ritaharju Oulu;2299;2016;http://www.etuovi.com/kohde/e28426?sc=M1042147289&pos=13521;159800;69.5;3h+kt+s;Rivitalo;90540
12511;Klippatie 1 B13, Ritaharju Oulu;2299;2016;http://www.etuovi.com/kohde/e28424?sc=M1042147289&pos=13524;159800;69.5;3h+kt+s;Rivitalo;90540
12517;Klippatie 1 B12, Ritaharju Oulu;2299;2016;http://www.etuovi.com/kohde/e28423?sc=M1042147289&pos=13526;159800;69.5;3h+kt+s;Rivitalo;90540
12522;Klippatie 1 C 21, Ritaharju Oulu;2299;2016;http://www.etuovi.com/kohde/e28429?sc=M1042147289&pos=13528;159800;69.5;3h+kt+s;Rivitalo;90540
12525;Klippatie 1 C 19, Ritaharju Oulu;2299;2016;http://www.etuovi.com/kohde/e28428?sc=M1042147289&pos=13529;159800;69.5;3h+kt+s;Rivitalo;90540
12526;Klippatie 1 B15, Ritaharju Oulu;2299;2016;http://www.etuovi.com/kohde/e28427?sc=M1042147289&pos=13530;159800;69.5;3h+kt+s;Rivitalo;90540
12547;Sihtikuja 1, Toppila Oulu;292;1996;http://www.etuovi.com/kohde/e28379?sc=M1042147289&pos=13616;13126.06;45;2H+KK+S;Kerrostalo;90520
12548;Sihtikuja 1, Toppila Oulu;276;1996;http://www.etuovi.com/kohde/e28378?sc=M1042147289&pos=13617;16676.71;60.5;2H+K+S;Kerrostalo;90520
